Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Temperature,Humidity,MonthlyHours,TariffRate,ElectricityBill
7,17,1,15,1,0,11.42,68.8,305,8.2,2501
20,22,0,5,1,0,11.59,69.31,370,9.3,3441
7,21,1,12,1,0,11.55,70.8,311,7.8,2425.8
10,17,2,22,7,0,11.55,71.1,548,8.5,4658
13,22,3,7,1,0,11.24,72.1,443,8.5,3765.5
9,22,3,14,1,0,11.17,73.4,671,7.6,5099.6
15,23,0,5,12,0,10.89,75.7,584,8.9,5197.6
21,22,2,14,1,0,10.85,77.8,643,7.8,5015.4
15,23,2,15,12,0,11.09,77.7,538,7.9,4250.2
7,21,1,16,7,0,11.26,77.5,423,8.8,3722.4
18,22,3,11,1,0,11.51,78.6,538,7.7,4142.6
18,22,1,14,1,0,11.62,78.8,539,7.6,4096.4
20,22,3,11,1,0,11.66,81.6,629,8.5,5346.5
7,22,0,7,1,0,13.5,83.7,302,8.8,2657.6
10,23,0,22,1,0,13.34,79.5,657,7.9,5190.3
15,22,3,13,12,0,14.09,79.9,682,9.2,6274.4
10,19,3,5,7,0,14.75,75.6,390,8.9,3471
6,22,1,15,1,0,14.84,75.3,513,9.1,4668.3
5,22,1,14,1,0,15.06,74.7,510,9.3,4743
8,18,1,7,1,0,15.22,74.2,212,8.5,1802
17,22,2,12,1,0,15.53,74.1,615,8.5,5227.5
12,22,2,4,1,0,16.03,73,377,8.5,3204.5
11,23,3,7,1,0,16.62,71.5,623,8.3,5170.9
21,22,2,22,1,0,16.97,67.21,775,8.5,6587.5
12,23,0,18,1,0,16.86,64.47,465,7.8,3627
9,22,2,9,1,0,16.92,64.47,527,8.1,4268.7
5,19,2,7,1,0,17.02,68.81,256,8.3,2124.8
22,22,1,4,1,0,16.91,74.1,388,8.1,3142.8
14,22,3,20,1,0,16.63,75.2,658,7.7,5066.6
15,22,3,15,12,0,16.71,75.1,625,8.8,5500
11,22,2,19,1,0,17.04,74.1,461,8.5,3918.5
14,22,0,13,1,0,17.15,71.7,485,8.3,4025.5
11,22,0,11,12,0,17.12,73.3,357,7.8,2784.6
16,23,1,16,1,0,17.02,73.7,663,7.9,5237.7
23,22,2,22,12,0,17.26,73.4,913,8.3,7577.9
17,23,3,10,12,0,17.23,72.9,673,7.6,5114.8
14,22,1,16,1,0,17.09,73.2,492,8.1,3985.2
7,21,2,5,1,0,17.13,73.4,348,9.2,3201.6
21,22,2,11,1,0,17.43,71.5,666,8.7,5794.2
23,23,0,9,12,0,17.51,70.4,607,9.2,5584.4
9,21,0,21,1,0,17.61,69.81,419,8.3,3477.7
5,18,2,20,1,0,17.42,70.3,426,8.4,3578.4
16,22,2,3,12,0,17.29,70.2,614,8.2,5034.8
11,22,1,15,1,0,17.05,71.6,596,7.8,4648.8
9,19,0,12,1,0,16.86,72.9,501,8.2,4108.2
6,19,2,9,1,0,16.93,73,301,7.9,2377.9
20,23,1,8,1,0,16.88,73.3,566,9.1,5150.6
17,22,2,4,12,0,16.83,73.6,564,9.3,5245.2
12,23,1,19,1,0,16.84,73.6,482,8.1,3904.2
11,23,2,12,1,0,16.7,72.4,544,7.6,4134.4
5,23,1,17,7,0,16.64,71.9,541,9.3,5031.3
5,19,2,5,7,0,16.8,73,280,7.4,2072
5,18,0,9,1,0,16.66,72.9,386,7.7,2972.2
13,22,2,17,1,0,16.55,72.8,686,9.2,6311.2
8,23,2,20,1,0,16.52,73.6,522,9.3,4854.6
10,17,3,20,1,0,16.6,73.4,424,8.5,3604
5,17,1,3,1,0,16.47,73.7,275,8.4,2310
22,23,3,12,1,0,16.51,74.8,700,9.1,6370
14,23,1,20,1,0,16.4,74.4,620,8.3,5146
19,23,0,22,1,0,16.38,73.9,594,8.7,5167.8
7,18,1,12,1,0,16.39,74.1,407,9.1,3703.7
22,23,1,20,12,0,16.3,74.3,707,8.1,5726.7
10,23,1,17,1,0,16.21,75.8,444,9.2,4084.8
18,23,0,13,1,0,16.06,76.8,420,8.1,3402
7,22,3,12,1,0,16.03,77.6,636,9.3,5914.8
9,18,1,12,1,0,15.92,77.6,454,7.9,3586.6
11,23,1,6,1,0,15.88,78.6,459,7.9,3626.1
20,23,3,12,1,0,15.82,79.1,566,7.4,4188.4
15,23,2,18,12,0,15.74,79.4,544,7.8,4243.2
15,22,0,5,1,0,15.67,79.6,303,8.3,2514.9
16,22,0,4,1,0,15.55,79.5,349,7.4,2582.6
6,23,1,5,1,0,15.53,80.1,327,9.3,3041.1
9,22,2,20,1,0,15.45,80.9,504,7.6,3830.4
21,23,0,10,12,0,15.39,81.7,605,8.7,5263.5
18,22,3,21,1,0,15.29,82.3,742,8.9,6603.8
9,18,3,14,7,0,15.26,82.3,604,8.9,5375.6
18,22,3,19,1,0,15.12,82,751,9.1,6834.1
21,23,1,11,1,0,15.12,82.4,661,7.9,5221.9
13,22,2,22,1,0,15.12,82.9,608,8.5,5168
18,23,0,6,12,0,15.08,83.5,682,7.4,5046.8
16,22,2,8,12,0,15.13,83.5,488,8.8,4294.4
6,23,3,18,1,0,15.13,83.5,442,8.9,3933.8
7,22,0,11,1,0,15.1,83.5,366,8.4,3074.4
16,23,0,13,12,0,15.07,83.6,678,7.8,5288.4
16,22,1,14,1,0,15.06,83.7,413,7.8,3221.4
16,23,3,6,1,0,15.01,83.7,412,8.9,3666.8
23,22,0,18,1,0,15.04,83.7,451,8.8,3968.8
21,22,2,19,12,0,15.04,83.5,756,8.8,6652.8
6,19,2,22,1,0,15.1,83.5,428,7.9,3381.2
22,23,0,10,1,0,15.12,83.6,417,8.4,3502.8
23,23,0,9,1,0,15.15,83.4,397,8.9,3533.3
8,21,2,5,1,0,15.15,83.3,358,9.2,3293.6
9,22,3,11,1,0,15.15,83.3,504,7.6,3830.4
21,23,1,9,1,0,15.18,83.3,418,9.1,3803.8
10,18,3,22,1,0,15.19,83,437,7.8,3408.6
19,23,0,16,12,0,15.2,83.1,533,7.6,4050.8
5,23,2,21,7,0,15.18,83.3,590,7.6,4484
19,22,3,11,1,0,15.18,83.6,632,9.3,5877.6
13,22,2,10,1,0,15.17,83.8,595,8.1,4819.5
17,23,1,19,1,0,15.16,83.9,651,8.8,5728.8
21,22,0,12,1,0,15.16,83.9,456,7.9,3602.4
16,23,2,13,1,0,15.18,83.8,638,8.4,5359.2
17,23,1,8,1,0,15.16,83.7,559,7.9,4416.1
22,22,0,15,1,0,15.18,83.6,592,7.8,4617.6
19,22,2,3,1,0,15.17,83.7,589,7.9,4653.1
6,22,2,19,1,0,15.18,83.7,432,7.8,3369.6
15,23,2,19,1,0,15.2,83.9,731,9.1,6652.1
13,23,0,10,12,0,15.17,84.1,615,8.5,5227.5
22,23,2,14,1,0,15.13,84.2,624,8.1,5054.4
12,23,1,20,12,0,15.09,84.6,739,7.7,5690.3
23,22,0,17,1,0,15.02,84.8,675,9.1,6142.5
19,22,1,13,1,0,14.94,85.2,429,8.1,3474.9
8,20,3,16,1,0,14.9,85.4,535,7.9,4226.5
14,22,1,21,1,0,14.9,85.4,511,9.3,4752.3
21,22,2,4,1,0,14.89,85.5,430,8.5,3655
10,19,0,10,1,0,14.86,85.7,391,7.6,2971.6
16,23,3,20,1,0,14.87,85.7,566,7.7,4358.2
12,23,1,8,1,0,14.83,85.9,572,8.1,4633.2
12,23,0,10,1,0,14.81,85.9,543,8.8,4778.4
12,23,3,17,1,0,14.79,86,592,7.9,4676.8
16,23,0,21,1,0,14.84,86.1,545,7.8,4251
9,18,2,17,7,0,14.85,85.9,438,8.2,3591.6
22,22,0,7,12,0,14.8,86,673,8.4,5653.2
6,23,3,13,1,0,14.71,86.2,477,8.8,4197.6
9,18,2,21,7,0,14.61,86.5,424,8.5,3604
9,23,3,6,1,0,14.38,86.1,532,8.1,4309.2
8,20,1,5,1,0,14.37,86.1,216,7.7,1663.2
14,22,0,7,12,0,14.19,85.4,474,8.1,3839.4
21,22,2,13,1,0,14.04,85.4,672,7.7,5174.4
15,22,3,8,1,0,13.88,85.6,553,8.9,4921.7
21,22,1,18,12,0,13.77,85.7,682,8.9,6069.8
12,22,2,14,1,0,13.73,86,550,8.5,4675
7,20,2,4,1,0,13.65,85.3,314,8.9,2794.6
20,22,0,14,1,0,13.64,85.4,410,9.1,3731
15,23,3,7,1,0,13.55,84.8,651,8.5,5533.5
22,23,3,20,1,0,13.71,85,655,7.4,4847
19,22,2,5,1,0,13.75,84.6,380,8.3,3154
7,19,3,22,1,0,13.54,84.7,666,8.1,5394.6
8,20,2,6,7,0,13.5,86.1,397,7.4,2937.8
11,23,3,19,1,0,13.37,85,712,7.8,5553.6
7,18,0,8,1,0,13.32,85.9,217,8.8,1909.6
15,22,3,18,1,0,13.34,85.5,668,7.7,5143.6
19,22,3,5,12,0,13.2,85.7,625,7.4,4625
17,22,1,11,1,0,13.2,85.5,573,8.1,4641.3
19,22,3,7,1,0,13.2,85.2,384,8.9,3417.6
5,19,3,15,1,0,13.15,84.7,356,9.3,3310.8
15,23,1,12,1,0,13.07,84.5,587,9.3,5459.1
9,22,2,14,1,0,13.07,84.2,593,7.9,4684.7
8,23,0,8,1,0,13.02,83.8,292,7.6,2219.2
9,19,3,6,1,0,13,83.8,467,8.1,3782.7
15,22,1,11,1,0,12.88,83.6,447,8.9,3978.3
17,23,1,17,1,0,12.82,83.7,618,9.2,5685.6
11,23,0,9,1,0,12.77,83.7,442,8.3,3668.6
12,23,1,7,1,0,12.73,83.4,534,9.3,4966.2
15,22,0,12,1,0,12.76,83.5,463,8.2,3796.6
5,17,1,10,1,0,12.79,83.4,404,8.5,3434
18,22,0,21,1,0,12.86,83.4,554,7.7,4265.8
10,18,3,15,1,0,13.03,83.5,520,7.9,4108
15,22,2,19,1,0,13.18,83.3,500,7.4,3700
14,23,0,19,12,0,13.28,82.8,534,9.2,4912.8
22,23,2,15,1,0,13.49,82.6,595,7.9,4700.5
12,22,3,6,1,0,13.59,83.1,435,8.7,3784.5
10,20,3,11,7,0,13.74,83.7,672,9.1,6115.2
15,23,2,6,1,0,13.95,85.1,506,9.2,4655.2
7,20,1,19,1,0,14.69,85,349,8.2,2861.8
8,19,2,20,1,0,15.06,84.3,423,7.7,3257.1
8,21,0,17,1,0,15.18,83.5,513,8.7,4463.1
21,22,3,6,1,0,15.29,82.9,623,7.7,4797.1
19,22,0,9,12,0,15.35,82,683,8.9,6078.7
23,22,0,19,1,0,15.45,81.7,640,9.1,5824
12,23,3,9,1,0,15.54,81.3,496,8.3,4116.8
13,23,1,15,12,0,15.68,80.9,546,8.7,4750.2
22,22,0,11,1,0,15.79,80.2,607,8.5,5159.5
21,23,1,15,12,0,15.86,79.3,618,7.6,4696.8
11,23,3,20,1,0,15.97,78.3,632,7.4,4676.8
23,22,0,9,1,0,16.07,77.4,458,8.2,3755.6
7,23,1,12,7,0,16,77.3,611,7.7,4704.7
13,22,2,20,12,0,15.98,77.5,585,9.3,5440.5
19,23,3,19,1,0,15.99,77.5,557,8.4,4678.8
20,23,3,4,1,0,16.05,77.6,574,8.3,4764.2
11,22,0,4,12,0,16.08,76.7,596,8.9,5304.4
7,19,3,14,1,0,16.14,76.4,559,9.3,5198.7
11,23,0,18,1,0,16.2,75.7,529,8.4,4443.6
12,22,1,18,1,0,16.23,75.6,591,9.2,5437.2
9,19,3,17,1,0,16.3,75.4,396,9.1,3603.6
9,18,2,14,7,0,16.38,74.4,449,9.1,4085.9
5,23,1,11,1,0,16.35,73.5,571,8.3,4739.3
18,23,3,6,1,0,16.42,74.1,599,8.4,5031.6
10,19,2,12,1,0,16.49,73.6,301,9.1,2739.1
21,23,0,21,1,0,16.44,73.5,478,8.7,4158.6
12,23,1,11,1,0,16.41,73.7,477,8.8,4197.6
5,20,0,14,1,0,16.42,73.9,492,8.2,4034.4
6,22,2,9,1,0,16.44,73.8,569,8.9,5064.1
20,22,1,10,1,0,16.48,73.2,611,7.7,4704.7
6,17,0,15,1,0,16.49,72.6,445,9.1,4049.5
15,22,2,10,1,0,16.55,71.8,543,8.3,4506.9
14,23,0,20,1,0,16.47,71.8,547,7.8,4266.6
8,23,2,22,1,0,16.58,71.6,608,8.7,5289.6
18,22,2,7,12,0,16.61,71.1,588,8.8,5174.4
11,23,1,8,1,0,16.5,71,510,8.2,4182
9,18,0,21,1,0,16.53,71.2,327,8.2,2681.4
18,23,2,7,1,0,16.55,71.3,470,8.3,3901
22,22,0,14,1,0,16.46,72,411,8.9,3657.9
18,22,2,14,12,0,16.43,71.9,577,9.2,5308.4
19,22,3,16,1,0,16.37,72.2,710,7.7,5467
23,22,2,7,1,0,16.37,72.2,479,8.3,3975.7
10,18,3,16,1,0,16.33,72.5,405,8.9,3604.5
13,22,1,13,12,0,16.21,73.2,685,7.8,5343
5,18,1,6,7,0,16.07,74,333,7.9,2630.7
15,23,0,3,1,0,15.96,74.3,266,8.3,2207.8
10,20,3,5,1,0,15.82,74.8,403,7.7,3103.1
12,22,0,6,1,0,15.73,75.3,386,8.7,3358.2
8,23,2,8,1,0,15.63,75.8,554,8.9,4930.6
16,22,3,14,1,0,15.52,76.3,470,9.1,4277
7,17,1,21,1,0,15.43,76.9,432,8.1,3499.2
9,21,0,17,1,0,15.34,77.5,387,9.3,3599.1
16,22,1,10,1,0,15.29,77.9,441,7.6,3351.6
22,22,2,12,1,0,15.24,78,666,7.7,5128.2
5,19,0,4,1,0,14.99,78.8,414,9.1,3767.4
17,23,1,5,1,0,14.77,79.3,437,8.9,3889.3
20,23,2,20,1,0,14.5,79.8,619,7.9,4890.1
15,22,1,6,12,0,14.27,80.6,556,7.6,4225.6
18,23,2,5,1,0,14,81.7,467,8.9,4156.3
17,22,3,9,1,0,13.86,82.3,660,7.8,5148
12,23,2,7,12,0,13.76,82.7,564,8.4,4737.6
7,20,0,5,1,0,13.65,83.3,328,8.3,2722.4
13,23,1,3,1,0,13.65,83.6,311,9.3,2892.3
21,23,2,16,1,0,13.57,83.5,483,7.8,3767.4
9,18,0,4,7,0,13.42,83.9,268,8.2,2197.6
15,23,3,14,12,0,13.32,84.2,812,7.8,6333.6
17,23,3,12,1,0,13.2,84.5,572,8.7,4976.4
13,22,2,14,1,0,13.09,84.9,549,8.2,4501.8
17,23,1,12,12,0,13.07,85,501,9.3,4659.3
17,22,3,15,1,0,13,85.1,615,7.4,4551
20,22,3,6,1,0,12.95,85.5,414,8.4,3477.6
21,23,0,21,1,0,12.97,85.6,607,9.2,5584.4
17,22,2,21,1,0,12.78,85.8,754,9.3,7012.2
11,22,1,11,1,0,12.94,86.5,400,9.2,3680
21,23,2,6,1,0,13.15,86.3,548,8.1,4438.8
8,20,1,11,1,0,13.15,86.4,414,7.9,3270.6
15,22,1,8,1,0,13.07,86.3,460,8.9,4094
19,23,3,15,12,0,13.12,86.7,657,7.8,5124.6
12,22,0,21,1,0,13.18,86.5,536,8.1,4341.6
10,23,2,19,1,0,13.27,86.5,472,7.7,3634.4
11,22,2,7,12,0,13.19,86.1,584,8.8,5139.2
15,23,2,14,1,0,13.22,86,679,7.4,5024.6
9,20,1,5,1,0,13.24,85.8,309,9.2,2842.8
21,23,0,12,1,0,13.32,85.5,463,8.9,4120.7
13,22,2,3,1,0,13.54,85.2,318,7.6,2416.8
10,21,1,13,1,0,13.56,84.6,425,8.5,3612.5
23,23,0,11,1,0,13.97,84.4,568,8.2,4657.6
11,22,2,11,1,0,14.27,82.3,361,8.3,2996.3
22,22,2,10,1,0,14.53,80.3,578,8.9,5144.2
10,20,2,22,1,0,14.68,77.9,373,7.7,2872.1
7,18,1,22,1,0,14.57,77.5,596,7.8,4648.8
9,18,3,13,7,0,14.28,78.8,659,8.7,5733.3
13,22,1,5,12,0,14,79.9,536,7.9,4234.4
9,22,1,6,7,0,13.91,80.7,483,8.5,4105.5
20,23,3,15,1,0,14.01,80.5,512,8.2,4198.4
10,20,0,8,1,0,14.31,79.8,293,8.3,2431.9
15,22,0,21,1,0,15.03,75.6,477,9.2,4388.4
21,22,0,5,1,0,15.45,68.83,383,7.6,2910.8
11,22,1,11,1,0,15.52,66.89,413,9.3,3840.9
22,22,3,5,1,0,15.84,64.55,593,8.5,5040.5
14,22,2,9,1,0,15.83,62.18,531,8.9,4725.9
10,23,3,14,1,0,16.1,60.55,652,9.2,5998.4
8,23,1,19,1,0,16.15,58.85,661,7.6,5023.6
11,22,0,15,12,0,16.62,55.64,624,8.9,5553.6
19,23,0,5,12,0,17.43,49.8,503,7.9,3973.7
17,23,3,16,1,0,17.63,45.39,469,8.5,3986.5
7,19,0,16,1,0,17.76,45.26,453,8.7,3941.1
10,18,1,11,1,0,18.11,41.89,399,8.4,3351.6
15,23,0,14,12,0,18.09,43.79,550,7.8,4290
11,23,1,19,12,0,17.45,49.93,634,8.8,5579.2
15,22,2,4,1,0,16.43,54.41,525,8.2,4305
20,22,1,19,1,0,16.37,55.27,697,8.4,5854.8
8,19,0,11,7,0,17.41,48.3,465,7.9,3673.5
22,22,0,20,1,0,16.83,53.17,654,8.8,5755.2
15,22,0,14,1,0,16.01,56.21,598,9.2,5501.6
23,22,2,9,1,0,15.75,57.38,614,7.8,4789.2
6,18,3,21,1,0,15.6,58.81,406,9.2,3735.2
20,22,0,22,12,0,15.45,60.31,754,9.2,6936.8
13,22,3,19,12,0,15.2,61.32,750,7.7,5775
9,17,3,18,1,0,15.18,61.48,517,7.9,4084.3
12,22,2,22,1,0,14.85,63.68,588,8.8,5174.4
21,23,2,18,1,0,14.63,64.52,735,8.8,6468
20,22,3,9,1,0,14.5,66.76,533,7.9,4210.7
16,22,3,17,1,0,13.96,70.8,641,9.1,5833.1
9,20,1,14,7,0,13.57,71.6,527,8.5,4479.5
22,23,3,8,12,0,13.62,71.9,764,8.5,6494
16,22,2,9,12,0,13.66,72.3,493,8.5,4190.5
5,23,2,6,1,0,13.68,72.2,419,8.4,3519.6
14,22,1,5,1,0,13.32,72.2,411,7.7,3164.7
7,23,2,18,1,0,12.72,73.8,662,8.5,5627
20,22,0,13,1,0,12.34,75.6,460,8.8,4048
10,19,2,3,7,0,12.04,77.8,326,9.2,2999.2
11,22,3,8,1,0,12.31,78.3,479,7.8,3736.2
7,21,0,5,1,0,12.53,76,417,8.5,3544.5
8,21,1,15,1,0,12.74,75.4,571,8.9,5081.9
16,23,1,3,12,0,12.69,74.1,626,7.9,4945.4
21,23,3,18,1,0,12.52,74.6,519,8.1,4203.9
12,23,1,7,1,0,12.12,75.5,459,8.4,3855.6
19,23,1,14,1,0,12.2,75.6,651,7.9,5142.9
10,17,2,12,1,0,12.01,76.4,295,8.9,2625.5
14,23,3,17,1,0,12.04,77,728,8.3,6042.4
5,18,3,14,1,0,12.3,76.6,403,8.2,3304.6
8,18,0,20,7,0,12.61,76.2,395,7.6,3002
8,23,0,22,1,0,12.62,75.3,457,8.4,3838.8
17,23,1,13,1,0,12.66,75,354,9.3,3292.2
17,22,3,4,1,0,12.84,72.5,593,8.5,5040.5
13,22,1,10,1,0,13.09,72.1,527,8.4,4426.8
12,22,0,8,1,0,13.33,71,332,8.8,2921.6
10,20,0,12,1,0,13.32,71.6,366,9.3,3403.8
16,22,3,20,1,0,13.53,71.5,626,8.7,5446.2
6,17,3,15,1,0,13.71,71,440,7.8,3432
7,21,1,19,1,0,13.95,67.96,354,9.3,3292.2
12,22,2,4,1,0,14.61,67.79,357,7.7,2748.9
20,22,2,17,1,0,15.05,68.42,565,7.7,4350.5
9,20,0,17,7,0,15.2,67.26,556,8.1,4503.6
12,23,1,22,1,0,15.15,66.32,459,8.1,3717.9
9,21,3,15,1,0,15.01,66.09,399,9.2,3670.8
8,23,3,9,1,0,15.03,66.66,526,7.6,3997.6
15,23,1,21,1,0,15.13,66.29,592,8.3,4913.6
6,17,2,14,1,0,15.28,66.26,395,8.1,3199.5
10,19,3,22,7,0,15.46,64.02,546,7.4,4040.4
10,17,2,20,7,0,15.7,62.05,552,7.4,4084.8
16,22,3,3,1,0,15.88,61.42,601,9.2,5529.2
21,23,0,6,1,0,16.02,60.98,580,8.8,5104
20,23,1,16,1,0,16.22,59.88,699,8.3,5801.7
9,20,3,21,1,0,16.44,58.88,582,9.1,5296.2
14,23,3,16,1,0,16.33,59.41,580,7.9,4582
21,22,3,21,1,0,16.44,62.05,689,8.8,6063.2
16,22,3,14,12,0,16.68,61.72,719,8.8,6327.2
8,23,3,11,7,0,17.13,58.44,469,9.2,4314.8
14,23,3,15,1,0,17.38,57.71,564,7.6,4286.4
5,21,0,5,1,0,17.68,56.88,316,7.7,2433.2
13,23,2,11,1,0,18.05,55.84,396,8.9,3524.4
20,22,3,6,12,0,17.96,55.81,711,9.1,6470.1
17,23,3,7,1,0,17.97,56.07,513,8.2,4206.6
23,22,1,9,12,0,17.92,56.17,531,9.1,4832.1
13,22,3,18,1,0,17.9,55.97,717,9.2,6596.4
16,22,1,15,1,0,17.94,56.21,640,9.1,5824
16,22,0,14,1,0,17.96,56.44,414,7.9,3270.6
23,22,3,11,1,0,17.91,57.71,524,8.2,4296.8
15,23,2,16,1,0,17.89,60.11,490,7.8,3822
20,23,1,20,12,0,17.87,61.18,845,7.6,6422
22,23,0,19,1,0,17.93,62.25,601,8.5,5108.5
9,20,0,20,1,0,18.04,62.38,549,7.6,4172.4
18,22,2,20,1,0,18.16,62.28,506,8.7,4402.2
8,18,2,11,1,0,18.17,62.15,435,8.5,3697.5
22,23,1,13,12,0,18.08,62.12,795,9.2,7314
8,23,2,5,1,0,18.01,62.15,479,9.1,4358.9
22,22,3,5,1,0,18.1,62.42,585,8.4,4914
19,23,0,3,1,0,18.15,61.88,386,8.1,3126.6
21,23,3,7,1,0,17.8,61.45,668,8.5,5678
9,22,3,11,7,0,17.53,63.02,545,7.4,4033
15,23,3,6,1,0,17.23,63.52,530,8.3,4399
16,23,2,5,1,0,17,63.02,588,8.2,4821.6
9,20,2,12,7,0,16.86,63.99,605,8.4,5082
12,22,2,21,1,0,16.59,64.85,559,8.8,4919.2
18,22,1,11,1,0,16.37,68.79,489,8.4,4107.6
20,22,0,19,1,0,15.84,72.3,638,9.2,5869.6
20,23,2,14,12,0,15.36,73.8,631,8.2,5174.2
14,23,0,17,1,0,14.99,74.8,602,9.3,5598.6
9,20,1,12,1,0,14.7,75.4,389,8.8,3423.2
19,22,1,8,1,0,14.41,75.6,364,7.4,2693.6
7,20,2,6,7,0,14.3,75.7,473,7.7,3642.1
10,18,2,8,7,0,14.07,75.4,559,8.2,4583.8
20,22,0,21,12,0,13.91,75.6,703,8.3,5834.9
22,22,3,8,1,0,13.41,75.8,674,8.1,5459.4
20,22,3,18,1,0,13.04,76.3,512,8.3,4249.6
14,22,0,15,12,0,12.94,77,578,8.8,5086.4
19,22,0,4,1,0,12.96,76.8,521,7.4,3855.4
5,17,2,8,1,0,12.92,76.7,258,8.2,2115.6
14,22,1,7,1,0,13.04,76.6,369,9.2,3394.8
16,22,0,8,1,0,12.97,75.9,421,7.7,3241.7
23,22,3,21,1,0,13.05,76,672,8.7,5846.4
6,17,2,18,1,0,13,77.2,547,9.3,5087.1
23,22,0,6,1,0,13.13,77.7,584,8.2,4788.8
22,22,2,9,1,0,13.2,78,500,8.9,4450
23,23,3,14,1,0,12.58,79,517,8.7,4497.9
11,22,0,4,1,0,12.5,81,321,8.4,2696.4
11,22,3,8,1,0,12.68,82.2,529,8.9,4708.1
5,23,0,11,1,0,13.06,81.8,547,8.7,4758.9
16,23,3,14,12,0,13.06,82.4,626,7.9,4945.4
16,23,0,14,1,0,13.24,82,631,7.8,4921.8
11,23,1,18,12,0,13.35,81.7,597,8.2,4895.4
16,22,0,12,1,0,13.32,81.9,590,7.6,4484
20,22,3,3,1,0,12.86,81.6,435,9.2,4002
20,23,1,19,1,0,12.44,83.3,464,8.2,3804.8
10,21,2,7,1,0,12.53,83.5,410,8.1,3321
8,19,2,18,1,0,12.35,83.7,432,7.9,3412.8
17,22,1,16,1,0,11.97,84,441,8.5,3748.5
16,23,3,13,12,0,11.59,85.1,562,8.4,4720.8
5,21,2,17,1,0,11.97,85.8,447,8.4,3754.8
22,22,2,22,1,0,11.97,85.3,632,8.5,5372
10,22,1,19,1,0,11.52,85.8,653,9.3,6072.9
6,19,1,8,1,0,11.66,86.5,420,7.4,3108
18,23,0,8,1,0,11.85,86.2,530,8.4,4452
17,22,2,4,1,0,11.04,87.3,347,7.7,2671.9
9,21,3,19,1,0,11.49,86.7,467,9.2,4296.4
17,22,0,5,1,0,11.26,86.7,408,7.7,3141.6
15,23,1,8,12,0,11.13,86.8,675,8.8,5940
9,19,2,20,1,0,10.62,86.8,659,8.4,5535.6
21,22,1,5,1,0,10.7,88.4,429,8.9,3818.1
16,22,0,9,1,0,10.94,87.9,553,7.9,4368.7
10,21,3,10,1,0,10.51,88.1,355,7.8,2769
19,23,2,11,1,0,10.29,88.4,520,9.3,4836
13,22,1,10,1,0,10.25,88.8,423,8.3,3510.9
14,23,2,15,12,0,10.31,89.1,543,9.1,4941.3
12,23,1,22,1,0,10.23,88.8,588,8.5,4998
20,23,3,16,1,0,10.38,88.9,651,7.9,5142.9
9,22,3,6,1,0,10.51,88.6,358,8.3,2971.4
10,20,0,22,7,0,10.2,87.9,428,9.2,3937.6
20,22,2,11,1,0,10.29,87.9,525,9.3,4882.5
10,17,2,6,7,0,10.34,88,274,9.3,2548.2
20,23,2,14,1,0,10.14,87.6,636,7.7,4897.2
10,20,2,16,7,0,9.72,88.3,403,8.4,3385.2
5,21,1,22,1,0,9.73,88.4,502,8.9,4467.8
19,22,1,4,1,0,9.75,88.4,569,7.4,4210.6
5,23,0,7,1,0,9.42,89.2,223,8.8,1962.4
18,22,2,15,1,0,9.57,89.4,637,7.6,4841.2
8,21,3,13,1,0,9.71,89.5,543,8.9,4832.7
11,22,1,5,1,0,10.23,89.7,422,8.1,3418.2
6,19,2,17,7,0,10.46,88.5,636,7.7,4897.2
21,22,0,9,12,0,10.49,88.1,601,7.4,4447.4
18,23,2,13,1,0,10.61,88.1,486,8.5,4131
8,21,0,15,1,0,10.68,87.6,313,8.8,2754.4
13,22,3,14,1,0,10.45,87.1,587,8.8,5165.6
12,22,1,6,1,0,10.26,86.9,495,8.7,4306.5
20,22,3,17,1,0,10.25,86.8,778,9.1,7079.8
11,23,1,7,1,0,10.36,86.6,413,7.9,3262.7
15,22,0,17,1,0,10.34,85.8,555,9.2,5106
14,22,0,19,1,0,10.12,86,607,7.8,4734.6
17,23,1,22,1,0,9.97,85.9,629,8.1,5094.9
19,23,3,16,1,0,9.85,86.2,470,9.1,4277
13,23,0,9,1,0,9.97,86.3,373,8.2,3058.6
9,19,2,10,1,0,9.91,85.9,431,8.9,3835.9
6,20,0,3,1,0,10.04,85.9,126,8.2,1033.2
10,22,1,12,1,0,10.07,85.7,425,8.2,3485
13,22,0,16,12,0,10.08,86.4,628,7.6,4772.8
17,22,3,15,1,0,10.08,86.2,626,8.2,5133.2
9,19,2,14,1,0,10.06,86,432,8.7,3758.4
10,17,0,20,1,0,10.05,86.3,567,7.8,4422.6
7,20,0,9,7,0,10.13,86.3,536,8.1,4341.6
15,23,1,6,1,0,10.04,86.5,489,9.1,4449.9
14,22,3,3,1,0,10.23,86.6,577,8.9,5135.3
15,23,0,15,12,0,10.22,86.3,552,8.7,4802.4
18,22,3,7,1,0,10.27,86.5,607,9.1,5523.7
23,22,3,14,1,0,10.43,86.7,736,8.9,6550.4
15,23,1,10,1,0,10.94,87.1,629,7.8,4906.2
20,22,0,15,1,0,11.55,86.1,547,9.3,5087.1
7,21,0,20,1,0,11.84,84.8,456,8.8,4012.8
21,22,0,9,1,0,12.22,84.8,369,7.9,2915.1
20,22,2,12,1,0,12.76,83.4,557,9.1,5068.7
14,23,3,12,1,0,13.42,82.1,611,8.4,5132.4
